id,category,term,origin,relation,definition,example,exampleSource,otherMeanings,sourcePages,dictionaryCode
relation-486355-1,어휘 관계,차다,,동음이의어 안에서 다의 관계,"일정한 공간에 사람, 사물, 냄새 따위가 더 들어갈 수 없이 가득하게 되다.",독에 물이 가득 차다.,표준국어대사전 용례,발로 내어 지르거나 받아 올리다. | 혀끝을 입천장 앞쪽에 붙였다가 떼어 소리를 내다. | (속되게) 주로 남녀 관계에서 일방적으로 관계를 끊다. | 날쌔게 빼앗거나 움켜 가지다. | (비유적으로) 자기에게 베풀어지거나 차례가 오는 것을 받아들이지 않다.,18,486355
relation-486355-2,어휘 관계,차다,,동음이의어 안에서 다의 관계,감정이나 기운 따위가 가득하게 되다.,실의에 차다.,표준국어대사전 용례,발로 내어 지르거나 받아 올리다. | 혀끝을 입천장 앞쪽에 붙였다가 떼어 소리를 내다. | (속되게) 주로 남녀 관계에서 일방적으로 관계를 끊다. | 날쌔게 빼앗거나 움켜 가지다. | (비유적으로) 자기에게 베풀어지거나 차례가 오는 것을 받아들이지 않다.,"18,19",486355
relation-486355-3,어휘 관계,차다,,동음이의어 안에서 다의 관계,어떤 대상이 흡족하게 마음에 들다.,새로 구한 방이 마음에 꼭 찼다.,PDF 뜻풀이를 바탕으로 작성한 학습용 문장,발로 내어 지르거나 받아 올리다. | 혀끝을 입천장 앞쪽에 붙였다가 떼어 소리를 내다. | (속되게) 주로 남녀 관계에서 일방적으로 관계를 끊다. | 날쌔게 빼앗거나 움켜 가지다. | (비유적으로) 자기에게 베풀어지거나 차례가 오는 것을 받아들이지 않다.,"18,19",486355
relation-486355-4,어휘 관계,차다,,동음이의어 안에서 다의 관계,어떤 높이나 한도에 이르는 상태가 되다.,쌓인 눈이 가랑이까지 찼다.,표준국어대사전 용례,발로 내어 지르거나 받아 올리다. | 혀끝을 입천장 앞쪽에 붙였다가 떼어 소리를 내다. | (속되게) 주로 남녀 관계에서 일방적으로 관계를 끊다. | 날쌔게 빼앗거나 움켜 가지다. | (비유적으로) 자기에게 베풀어지거나 차례가 오는 것을 받아들이지 않다.,"18,19",486355
relation-329626-1,어휘 관계,치다,,동음이의어 안에서 다의 관계,가축이나 가금 따위를 기르다.,양을 치다.,표준국어대사전 용례,"바람이 세차게 불거나 비, 눈 따위가 세차게 뿌리다. | 천둥이나 번개 따위가 큰 소리나 빛을 내면서 일어나다. | 물결이나 파도 따위가 일어 움직이다. | 막이나 그물, 발 따위를 펴서 벌이거나 늘어뜨리다. | 벽 따위를 둘러서 세우거나 쌓다.",18,329626
relation-329626-2,어휘 관계,치다,,동음이의어 안에서 다의 관계,식물이 가지나 뿌리를 밖으로 돋아 나오게 하다.,나무가 가지를 많이 쳐서 제법 무성하다.,표준국어대사전 용례,"바람이 세차게 불거나 비, 눈 따위가 세차게 뿌리다. | 천둥이나 번개 따위가 큰 소리나 빛을 내면서 일어나다. | 물결이나 파도 따위가 일어 움직이다. | 막이나 그물, 발 따위를 펴서 벌이거나 늘어뜨리다. | 벽 따위를 둘러서 세우거나 쌓다.",18,329626
relation-332641-1,어휘 관계,치다,,동음이의어 안에서 다의 관계,"바람이 세차게 불거나 비, 눈 따위가 세차게 뿌리다.",세찬 눈보라가 치다.,표준국어대사전 용례,"막이나 그물, 발 따위를 펴서 벌이거나 늘어뜨리다. | 벽 따위를 둘러서 세우거나 쌓다. | 가축이나 가금 따위를 기르다. | 식물이 가지나 뿌리를 밖으로 돋아 나오게 하다.",19,332641
relation-332641-2,어휘 관계,치다,,동음이의어 안에서 다의 관계,천둥이나 번개 따위가 큰 소리나 빛을 내면서 일어나다.,벼락이 치다.,표준국어대사전 용례,"막이나 그물, 발 따위를 펴서 벌이거나 늘어뜨리다. | 벽 따위를 둘러서 세우거나 쌓다. | 가축이나 가금 따위를 기르다. | 식물이 가지나 뿌리를 밖으로 돋아 나오게 하다.",19,332641
relation-332641-4,어휘 관계,치다,,동음이의어 안에서 다의 관계,물결이나 파도 따위가 일어 움직이다.,마치 파도가 치다가 그대로 얼어 굳어진 듯이 보였다.,표준국어대사전 용례,"막이나 그물, 발 따위를 펴서 벌이거나 늘어뜨리다. | 벽 따위를 둘러서 세우거나 쌓다. | 가축이나 가금 따위를 기르다. | 식물이 가지나 뿌리를 밖으로 돋아 나오게 하다.",18,332641
relation-333273-1,어휘 관계,치다,,동음이의어 안에서 다의 관계,"막이나 그물, 발 따위를 펴서 벌이거나 늘어뜨리다.",천막을 치다.,표준국어대사전 용례,"바람이 세차게 불거나 비, 눈 따위가 세차게 뿌리다. | 천둥이나 번개 따위가 큰 소리나 빛을 내면서 일어나다. | 물결이나 파도 따위가 일어 움직이다. | 가축이나 가금 따위를 기르다. | 식물이 가지나 뿌리를 밖으로 돋아 나오게 하다.",18,333273
relation-333273-2,어휘 관계,치다,,동음이의어 안에서 다의 관계,벽 따위를 둘러서 세우거나 쌓다.,싸리나무로 담을 치다.,표준국어대사전 용례,"바람이 세차게 불거나 비, 눈 따위가 세차게 뿌리다. | 천둥이나 번개 따위가 큰 소리나 빛을 내면서 일어나다. | 물결이나 파도 따위가 일어 움직이다. | 가축이나 가금 따위를 기르다. | 식물이 가지나 뿌리를 밖으로 돋아 나오게 하다.",18,333273
relation-339857-1,어휘 관계,칼,,동음이의 관계,죄인에게 씌우던 형틀. 두껍고 긴 널빤지의 한끝에 구멍을 뚫어 죄인의 목을 끼우고 비녀장을 질렀다.,죄인의 목에는 무거운 칼이 씌워졌다.,PDF 뜻풀이를 바탕으로 작성한 학습용 문장,물건을 베거나 썰거나 깎는 데 쓰는 도구. 날과 자루로 이루어져 있다.,"18,19",339857
relation-490027-1,어휘 관계,칼,,동음이의 관계,물건을 베거나 썰거나 깎는 데 쓰는 도구. 날과 자루로 이루어져 있다.,칼 한 자루.,표준국어대사전 용례,죄인에게 씌우던 형틀. 두껍고 긴 널빤지의 한끝에 구멍을 뚫어 죄인의 목을 끼우고 비녀장을 질렀다.,"18,19",490027
relation-495532-1,어휘 관계,트다,,동음이의어 안에서 다의 관계,막혀 있던 것을 치우고 통하게 하다.,길을 트다.,표준국어대사전 용례,"너무 마르거나 춥거나 하여 틈이 생겨서 갈라지다. | 식물의 싹, 움, 순 따위가 벌어지다. | 날이 새면서 동쪽 하늘이 훤해지다. | 더 기대할 것이 없는 상태가 되다.",20,495532
relation-495532-3,어휘 관계,트다,,동음이의어 안에서 다의 관계,서로 스스럼없이 사귀는 관계가 되다.,친구와 마음을 트고 지내다.,표준국어대사전 용례,"너무 마르거나 춥거나 하여 틈이 생겨서 갈라지다. | 식물의 싹, 움, 순 따위가 벌어지다. | 날이 새면서 동쪽 하늘이 훤해지다. | 더 기대할 것이 없는 상태가 되다.",20,495532
relation-495543-1,어휘 관계,트다,,동음이의어 안에서 다의 관계,너무 마르거나 춥거나 하여 틈이 생겨서 갈라지다.,논바닥이 트다.,표준국어대사전 용례,막혀 있던 것을 치우고 통하게 하다. | 서로 스스럼없이 사귀는 관계가 되다.,19,495543
relation-495543-2,어휘 관계,트다,,동음이의어 안에서 다의 관계,"식물의 싹, 움, 순 따위가 벌어지다.",움이 트다.,표준국어대사전 용례,막혀 있던 것을 치우고 통하게 하다. | 서로 스스럼없이 사귀는 관계가 되다.,19,495543
relation-495543-3,어휘 관계,트다,,동음이의어 안에서 다의 관계,날이 새면서 동쪽 하늘이 훤해지다.,어느덧 날이 환하게 동이 트기 시작한다.,표준국어대사전 용례,막혀 있던 것을 치우고 통하게 하다. | 서로 스스럼없이 사귀는 관계가 되다.,19,495543
relation-495543-4,어휘 관계,트다,,동음이의어 안에서 다의 관계,더 기대할 것이 없는 상태가 되다.,차가 끊겨서 오늘 가기는 텄다.,표준국어대사전 용례,막혀 있던 것을 치우고 통하게 하다. | 서로 스스럼없이 사귀는 관계가 되다.,19,495543
relation-351010-1,어휘 관계,패다,,동음이의 관계,머리 따위가 몹시 아프고 쑤시다.,술을 많이 먹은 다음 날은 어김없이 머리가 팬다.,표준국어대사전 용례,사내아이의 목소리가 변성기를 지나 깊고 굵게 되다.,"20,21",351010
relation-351031-2,어휘 관계,패다,,동음이의 관계,사내아이의 목소리가 변성기를 지나 깊고 굵게 되다.,사춘기가 지나며 아이의 목소리가 굵게 패었다.,PDF 뜻풀이를 바탕으로 작성한 학습용 문장,머리 따위가 몹시 아프고 쑤시다.,"20,21",351031
relation-502475-1,어휘 관계,행각,行脚,다의 관계,어떤 목적으로 여기저기 돌아다님.,구걸 행각.,표준국어대사전 용례,,20,502475
relation-508767-10,어휘 관계,흐르다,,다의 관계,전기나 가스 따위가 선이나 관을 통하여 지나가다.,이 전신주에는 고압 전류가 흘러 매우 위험하다.,표준국어대사전 용례,,"20,21",508767
relation-508767-2,어휘 관계,흐르다,,다의 관계,걸치거나 두른 것이 미끄러지거나 처지다.,달리기를 하는데 고무줄이 끊어져서 체육복 바지가 흘러 버렸다.,표준국어대사전 용례,,20,508767
relation-508767-3,어휘 관계,흐르다,,다의 관계,액체 따위가 낮은 곳으로 내려가거나 넘쳐서 떨어지다.,물은 높은 데서 낮은 데로 흐른다.,표준국어대사전 용례,,20,508767
relation-508767-4,어휘 관계,흐르다,,다의 관계,어떤 한 방향으로 치우쳐 쏠리다.,외곬으로만 흐르는 성격.,표준국어대사전 용례,,"20,21",508767
relation-508767-5,어휘 관계,흐르다,,다의 관계,공중이나 물 위에 떠서 미끄러지듯이 움직이다.,하늘에 흐르는 구름.,표준국어대사전 용례,,"20,21",508767
relation-508767-6,어휘 관계,흐르다,,다의 관계,기운이나 상태 따위가 겉으로 드러나다.,옷차림에 촌티가 흐르다.,표준국어대사전 용례,,"20,21",508767
relation-508767-7,어휘 관계,흐르다,,다의 관계,"윤기, 광택 따위가 번지르르하게 나다.",잎사귀에 윤기가 흐르다.,표준국어대사전 용례,,"20,21",508767
relation-508767-8,어휘 관계,흐르다,,다의 관계,"빛, 소리, 향기 따위가 부드럽게 퍼지다.",밤하늘에 흐르는 달빛.,표준국어대사전 용례,,"20,21",508767
relation-508767-9,어휘 관계,흐르다,,다의 관계,"피, 땀, 눈물 따위가 몸 밖으로 넘쳐서 떨어지다.",온몸에 땀이 흐르다.,표준국어대사전 용례,,"20,21",508767
proverb-519115,속담,가갸 뒷다리[뒤 자]도 모른다,,상황과 비유적 의미의 관계,"반절본문의 첫 글자인 ‘가’와 ‘갸’의 세로획조차도 쓸 줄 모른다는 뜻으로, 글자를 전혀 깨치지 못하여 무식하거나, 사리에 몹시 어두운 사람을 놀림조로 이르는 말.",그 일을 두고 사람들은 “가갸 뒷다리[뒤 자]도 모른다”라는 속담을 떠올렸다.,학습용 보충 문장,,"1,2",519115
proverb-524994,속담,가게 기둥에 입춘[주련],,상황과 비유적 의미의 관계,"추하고 보잘것없는 가겟집 기둥에 ‘입춘대길’이라 써 붙인다는 뜻으로, 제격에 맞지 않음을 비유적으로 이르는 말.",그 일을 두고 사람들은 “가게 기둥에 입춘[주련]”이라는 속담을 떠올렸다.,학습용 보충 문장,,"13,14",524994
proverb-519123,속담,가난이 소 아들이라,,상황과 비유적 의미의 관계,소처럼 죽도록 일해도 가난에서 벗어날 수 없음을 이르는 말.,그 일을 두고 사람들은 “가난이 소 아들이라”라는 속담을 떠올렸다.,학습용 보충 문장,,24,519123
proverb-519134,속담,가난한 양반 씻나락 주무르듯,,상황과 비유적 의미의 관계,"가난한 양반이 털어먹자니 앞날이 걱정스럽고 그냥 두자니 당장 굶는 일이 걱정되어서 볍씨만 한없이 주무르고 있다는 뜻으로, 어떤 일에 닥쳐 우물쭈물하기만 하면서 선뜻 결정을 내리지 못하고 있는 모양을 이르는 말.",그 일을 두고 사람들은 “가난한 양반 씻나락 주무르듯”이라는 속담을 떠올렸다.,학습용 보충 문장,,"13,14",519134
proverb-519149,속담,가는 말에도 채찍을 치랬다,,상황과 비유적 의미의 관계,형편이나 힘이 한창 좋을 때라도 더욱 마음을 써서 힘써야 함을 비유적으로 이르는 말.,그 일을 두고 사람들은 “가는 말에도 채찍을 치랬다”라는 속담을 떠올렸다.,학습용 보충 문장,,24,519149
proverb-524959,속담,가랑비에 옷 젖는 줄 모른다,,상황과 비유적 의미의 관계,"가늘게 내리는 비는 조금씩 젖어 들기 때문에 여간해서도 옷이 젖는 줄을 깨닫지 못한다는 뜻으로, 아무리 사소한 것이라도 그것이 거듭되면 무시하지 못할 정도로 크게 됨을 비유적으로 이르는 말.",그 일을 두고 사람들은 “가랑비에 옷 젖는 줄 모른다”라는 속담을 떠올렸다.,학습용 보충 문장,,1,524959
proverb-524932,속담,가마 타고 옷고름 단다,,상황과 비유적 의미의 관계,미리 준비를 해 놓지 않아서 임박해서야 허둥지둥하게 되는 경우를 비유적으로 이르는 말.,그 일을 두고 사람들은 “가마 타고 옷고름 단다”라는 속담을 떠올렸다.,학습용 보충 문장,,1,524932
proverb-524981,속담,가마솥에 든 고기,,상황과 비유적 의미의 관계,꼼짝없이 죽게 된 신세를 비유적으로 이르는 말.,그 일을 두고 사람들은 “가마솥에 든 고기”라는 속담을 떠올렸다.,학습용 보충 문장,,"13,14",524981
proverb-525088,속담,가을 식은 밥이 봄 양식이다,,상황과 비유적 의미의 관계,"먹을 것이 흔한 가을에는 먹지 않고 내놓은 식은 밥이 봄에 가서는 귀중한 양식이 된다는 뜻으로, 풍족할 때 함부로 낭비하지 않고 절약하면 뒷날의 궁함을 면할 수 있음을 비유적으로 이르는 말.",그 일을 두고 사람들은 “가을 식은 밥이 봄 양식이다”라는 속담을 떠올렸다.,학습용 보충 문장,,14,525088
